Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
14,0.11536550521850585,371.81482770650416,2022-05-21 14:00:00,2022-05-21,Saturday,0,2.53,0.66,10.878719089743589,353.3067713431453
15,9.998490333557127,239.10009431913048,2022-05-21 15:00:00,2022-05-21,Saturday,0,2.53,0.66,10.176409115384617,291.48726711400064
16,0.0,244.41371419658174,2022-05-21 16:00:00,2022-05-21,Saturday,0,2.53,0.66,11.0275641025641,263.90886139685813
17,7.62939453125e-06,130.26714170271717,2022-05-21 17:00:00,2022-05-21,Saturday,0,2.53,0.66,11.056923076923082,121.88713357726846
8,0.38678789138793945,109.38050099951333,2022-05-22 08:00:00,2022-05-22,Sunday,0,2.53,0.66,6.526794897435898,75.79050890249998
9,0.0,149.38100854545664,2022-05-22 09:00:00,2022-05-22,Sunday,0,2.53,0.66,6.171538461538463,163.01253016808752
10,10.0,122.1631595654185,2022-05-22 10:00:00,2022-05-22,Sunday,0,2.53,0.66,6.655641012820514,131.56404290807805
11,0.7061724662780762,280.72779332048856,2022-05-22 11:00:00,2022-05-22,Sunday,0,2.53,0.66,6.773974371794874,300.9716400880358
12,0.002709388732910156,231.20012881620627,2022-05-22 12:00:00,2022-05-22,Sunday,0,2.53,0.66,7.644743602564103,151.59163470915905
13,0.2319579124450684,351.4298597972769,2022-05-22 13:00:00,2022-05-22,Sunday,0,2.53,0.66,7.025129461538459,333.61484148698247
14,4.76837158203125e-07,477.1731452863421,2022-05-22 14:00:00,2022-05-22,Sunday,0,2.53,0.66,7.214229512820514,428.66677976513466
15,1.472246170043945,422.09023309234925,2022-05-22 15:00:00,2022-05-22,Sunday,0,2.53,0.66,7.133589743589742,349.299399745544
16,0.0,316.7864057804222,2022-05-22 16:00:00,2022-05-22,Sunday,0,2.53,0.66,5.554230756410253,325.21990536677487
17,9.210397720336914,104.29534831650093,2022-05-22 17:00:00,2022-05-22,Sunday,0,2.53,0.66,7.786860256410253,124.42931053626461
8,0.4772715568542481,73.22366214417588,2022-05-23 08:00:00,2022-05-23,Monday,0,2.53,3.6,5.949807653846153,68.86004398612137
9,0.0,132.50482570518426,2022-05-23 09:00:00,2022-05-23,Monday,0,2.53,3.6,11.048076935897436,122.88901634550463
10,10.0,95.74987586933518,2022-05-23 10:00:00,2022-05-23,Monday,0,2.53,3.6,20.65320498717949,101.1023235600441
11,0.036425113677978516,263.58550899676857,2022-05-23 11:00:00,2022-05-23,Monday,0,2.53,3.6,27.24794871794872,211.5497098982421
12,0.0,209.32733097345798,2022-05-23 12:00:00,2022-05-23,Monday,0,2.53,3.6,28.968846038461535,166.60743111805178
13,0.1756138801574707,303.4440353622024,2022-05-23 13:00:00,2022-05-23,Monday,0,2.53,3.6,26.78608985897436,233.16360183865922
14,0.0,398.9767201637091,2022-05-23 14:00:00,2022-05-23,Monday,0,2.53,3.6,26.64153858974359,364.92182500538576
15,10.0,255.15187277875899,2022-05-23 15:00:00,2022-05-23,Monday,0,2.53,3.6,27.686538461538458,278.2299119125061
16,0.0,271.7979346221072,2022-05-23 16:00:00,2022-05-23,Monday,0,2.53,3.6,29.074935897435896,261.53103931458935
17,9.999499320983887,68.35532763686038,2022-05-23 17:00:00,2022-05-23,Monday,0,2.53,3.6,30.389999999999997,120.86797817952123
8,2.0741190910339355,74.42559510060391,2022-05-24 08:00:00,2022-05-24,Tuesday,0,2.53,3.6,9.958076923076925,84.8972507365633
9,0.0,141.80190697690566,2022-05-24 09:00:00,2022-05-24,Tuesday,0,2.53,3.6,14.314487166666666,155.37314697369553
10,10.0,108.02370763964053,2022-05-24 10:00:00,2022-05-24,Tuesday,0,2.53,3.6,32.51307691025641,127.73651727909485
11,0.04244327545166016,268.0976944611691,2022-05-24 11:00:00,2022-05-24,Tuesday,0,2.53,3.6,30.210126666666664,259.8691714888537
12,0.0006747245788574219,208.79760927737027,2022-05-24 12:00:00,2022-05-24,Tuesday,0,2.53,3.6,33.25846307692308,183.59754864181718
13,7.981986999511719,228.0878458457716,2022-05-24 13:00:00,2022-05-24,Tuesday,0,2.53,3.6,28.521539615384626,358.5269743394603
14,0.0,420.4956366657988,2022-05-24 14:00:00,2022-05-24,Tuesday,0,2.53,3.6,28.508714230769233,440.71421502051044
15,9.9794340133667,266.98393734231877,2022-05-24 15:00:00,2022-05-24,Tuesday,0,2.53,3.6,34.019104999999996,335.0753360865305
16,0.0,283.75415208685274,2022-05-24 16:00:00,2022-05-24,Tuesday,0,2.53,3.6,32.231666794871806,300.71946834035793
17,0.002635002136230469,163.62123357312154,2022-05-24 17:00:00,2022-05-24,Tuesday,0,2.53,3.6,32.26346153846155,164.2949528721397
8,4.790698051452637,107.5220479349214,2022-05-25 08:00:00,2022-05-25,Wednesday,0,2.53,3.6,10.682692269358972,63.37881472411621
9,0.0,171.24332757077485,2022-05-25 09:00:00,2022-05-25,Wednesday,0,2.53,3.6,13.7728205,131.8674625743142
10,10.0,132.14237042348768,2022-05-25 10:00:00,2022-05-25,Wednesday,0,2.53,3.6,23.574230782051284,101.47588621399022
11,0.2925877571105957,325.84651597741123,2022-05-25 11:00:00,2022-05-25,Wednesday,0,2.53,3.6,28.296410397435903,168.35881968607882
12,2.8133392333984368e-05,260.80246093700526,2022-05-25 12:00:00,2022-05-25,Wednesday,0,2.53,3.6,27.889871641025646,76.52729075650312
13,0.0,398.91851603878916,2022-05-25 13:00:00,2022-05-25,Wednesday,0,2.53,3.6,30.102948858974358,218.9994960577557
14,0.0,507.2690148351388,2022-05-25 14:00:00,2022-05-25,Wednesday,0,2.53,3.6,28.945896025641034,355.6845867921499
15,9.983963012695312,338.84011393272533,2022-05-25 15:00:00,2022-05-25,Wednesday,0,2.53,3.6,30.784873076923077,324.8931415557853
16,0.0,352.4170843099936,2022-05-25 16:00:00,2022-05-25,Wednesday,0,2.53,3.6,28.578076923076917,264.53739450109805
17,0.4327926635742188,197.66402965908935,2022-05-25 17:00:00,2022-05-25,Wednesday,0,2.53,3.6,33.72666666666667,126.27666394712708
8,3.4221792221069336,50.4908285043823,2022-05-26 08:00:00,2022-05-26,Thursday,0,2.53,3.6,8.531474358974357,83.84946711644682
9,0.0,124.40558834297468,2022-05-26 09:00:00,2022-05-26,Thursday,0,2.53,3.6,11.331923076923076,128.35117919107492
10,10.0,86.57590751526372,2022-05-26 10:00:00,2022-05-26,Thursday,0,2.53,3.6,26.189486910256417,107.04701251675
11,0.3077363967895508,246.36175905923386,2022-05-26 11:00:00,2022-05-26,Thursday,0,2.53,3.6,29.64820411525641,226.1708257289521
12,0.0,203.22889352592873,2022-05-26 12:00:00,2022-05-26,Thursday,0,2.53,3.6,29.592628205128197,121.72644679826642
13,9.99998378753662,188.45843488134338,2022-05-26 13:00:00,2022-05-26,Thursday,0,2.53,3.6,30.13596256410257,257.2889226762774
14,0.0,363.93016958390587,2022-05-26 14:00:00,2022-05-26,Thursday,0,2.53,3.6,30.004745256410256,388.09188954187
15,9.999990463256836,261.49470195539635,2022-05-26 15:00:00,2022-05-26,Thursday,0,2.53,3.6,34.311729487307694,395.9369719441795
16,0.0,262.51323694438776,2022-05-26 16:00:00,2022-05-26,Thursday,0,2.53,3.6,31.939422948717947,278.00678327389727
17,9.435188293457033,77.9215037425629,2022-05-26 17:00:00,2022-05-26,Thursday,0,2.53,3.6,30.698589743589746,138.53790169773944
8,1.1784987449645996,80.23561298868314,2022-05-27 08:00:00,2022-05-27,Friday,0,2.53,3.6,7.930641000000001,89.79327111317637
9,0.0,148.9324618255881,2022-05-27 09:00:00,2022-05-27,Friday,0,2.53,3.6,10.78589743602564,155.10611570573315
10,10.0,126.57589729856109,2022-05-27 10:00:00,2022-05-27,Friday,0,2.53,3.6,18.938846153846153,120.45437264725525
11,1.0978145599365234,285.7551448785118,2022-05-27 11:00:00,2022-05-27,Friday,0,2.53,3.6,22.847948717948714,275.5472057476623
12,0.0,247.09442295085393,2022-05-27 12:00:00,2022-05-27,Friday,0,2.53,3.6,26.524358974358975,182.63529881419905
13,10.0,214.33618874530686,2022-05-27 13:00:00,2022-05-27,Friday,0,2.53,3.6,24.315000012820516,350.43314257117964
14,4.086141109466554,455.90948820683286,2022-05-27 14:00:00,2022-05-27,Friday,0,2.53,3.6,25.474807807692304,417.51907097002476
15,0.0016236305236816404,457.2522329819722,2022-05-27 15:00:00,2022-05-27,Friday,0,2.53,3.6,26.893204987179484,382.378158775534
16,0.0,309.90441018189966,2022-05-27 16:00:00,2022-05-27,Friday,0,2.53,3.6,26.57064103846153,298.9204221464045
17,5.80414628982544,96.25383431020077,2022-05-27 17:00:00,2022-05-27,Friday,0,2.53,3.6,26.405970256410257,177.0413192023151
8,1.088151931762695,76.88144387613838,2022-05-28 08:00:00,2022-05-28,Saturday,0,2.53,3.6,6.5605127821794875,65.86771247286373
9,0.0,111.61539700910214,2022-05-28 09:00:00,2022-05-28,Saturday,0,2.53,3.6,6.4612820769230765,112.08173326438543
10,10.0,88.61520241595265,2022-05-28 10:00:00,2022-05-28,Saturday,0,2.53,3.6,6.5220512948717975,87.71516465548594
11,2.212664842605591,215.33225156333324,2022-05-28 11:00:00,2022-05-28,Saturday,0,2.53,3.6,7.012564089743587,207.00446638312178
12,0.0,206.17721842368422,2022-05-28 12:00:00,2022-05-28,Saturday,0,2.53,3.6,10.323203846153847,182.9660054491436
13,7.200241088867188e-05,279.26821877784715,2022-05-28 13:00:00,2022-05-28,Saturday,0,2.53,3.6,8.487565384615385,267.06840818751056
14,6.9444313049316415,366.02815374895664,2022-05-28 14:00:00,2022-05-28,Saturday,0,2.53,3.6,10.878719089743589,328.60288629736436
15,0.01714944839477539,370.92965222806976,2022-05-28 15:00:00,2022-05-28,Saturday,0,2.53,3.6,10.176409115384617,258.5002276682745
16,0.0,239.43406963667798,2022-05-28 16:00:00,2022-05-28,Saturday,0,2.53,3.6,11.0275641025641,230.44949616884074
17,0.0,149.58151904834435,2022-05-28 17:00:00,2022-05-28,Saturday,0,2.53,3.6,11.056923076923082,130.40337911572297
8,0.5692100524902344,78.81790833497108,2022-05-29 08:00:00,2022-05-29,Sunday,0,2.53,3.6,6.526794897435898,87.70681161732448
9,0.0,133.75879027427177,2022-05-29 09:00:00,2022-05-29,Sunday,0,2.53,3.6,6.171538461538463,160.7178373089132
10,10.0,106.26721854778198,2022-05-29 10:00:00,2022-05-29,Sunday,0,2.53,3.6,6.655641012820514,127.93981614110548
11,4.714684009552002,224.27873304071773,2022-05-29 11:00:00,2022-05-29,Sunday,0,2.53,3.6,6.773974371794874,293.72301882306584
12,10.0,91.05454967700999,2022-05-29 12:00:00,2022-05-29,Sunday,0,2.53,3.6,7.644743602564103,146.17941499183067
13,0.0,337.9643326282011,2022-05-29 13:00:00,2022-05-29,Sunday,0,2.53,3.6,7.025129461538459,378.29021530959886
14,10.0,392.3892964354583,2022-05-29 14:00:00,2022-05-29,Sunday,0,2.53,3.6,7.214229512820514,452.11182274555944
15,0.5346183776855469,399.4577158516181,2022-05-29 15:00:00,2022-05-29,Sunday,0,2.53,3.6,7.133589743589742,386.5200061083913
16,0.0,295.98225596948805,2022-05-29 16:00:00,2022-05-29,Sunday,0,2.53,3.6,5.554230756410253,324.24964978492966
17,0.17621231079101562,170.14765437508564,2022-05-29 17:00:00,2022-05-29,Sunday,0,2.53,3.6,7.786860256410253,131.03422561645235
8,5.098208427429199,97.30959850759504,2022-05-30 08:00:00,2022-05-30,Monday,0,2.53,4.64,5.949807653846153,67.55809825945308
9,0.0,177.98256981183275,2022-05-30 09:00:00,2022-05-30,Monday,0,2.53,4.64,11.048076935897436,124.5597691815359
10,10.0,144.70235900052748,2022-05-30 10:00:00,2022-05-30,Monday,0,2.53,4.64,20.65320498717949,97.64508864214129
11,3.1519048213958736,293.23675711378377,2022-05-30 11:00:00,2022-05-30,Monday,0,2.53,4.64,27.24794871794872,224.04887834363345
12,0.0,297.8527659555388,2022-05-30 12:00:00,2022-05-30,Monday,0,2.53,4.64,28.968846038461535,167.58220664226636
13,0.0013532638549804688,418.3344943321044,2022-05-30 13:00:00,2022-05-30,Monday,0,2.53,4.64,26.78608985897436,235.92144124754395
14,9.98757266998291,486.1576301836674,2022-05-30 14:00:00,2022-05-30,Monday,0,2.53,4.64,26.64153858974359,355.7365453609054
15,3.671646118164063e-05,512.9524807703272,2022-05-30 15:00:00,2022-05-30,Monday,0,2.53,4.64,27.686538461538458,241.46887023515316
16,0.0,374.2759303531569,2022-05-30 16:00:00,2022-05-30,Monday,0,2.53,4.64,29.074935897435896,259.37581929974004
17,9.99974536895752,100.42224216124062,2022-05-30 17:00:00,2022-05-30,Monday,0,2.53,4.64,30.389999999999997,95.30173996045698
8,5.399036884307861,59.45640915640094,2022-05-31 08:00:00,2022-05-31,Tuesday,0,2.53,4.64,9.958076923076925,71.64678807723494
9,0.0,120.1878007044386,2022-05-31 09:00:00,2022-05-31,Tuesday,0,2.53,4.64,14.314487166666666,139.1809811508148
10,10.0,91.40888727581113,2022-05-31 10:00:00,2022-05-31,Tuesday,0,2.53,4.64,32.51307691025641,113.57687241627421
11,8.102884292602539,157.30893749272178,2022-05-31 11:00:00,2022-05-31,Tuesday,0,2.53,4.64,30.210126666666664,249.95401134396158
12,0.005259513854980469,197.08894454541573,2022-05-31 12:00:00,2022-05-31,Tuesday,0,2.53,4.64,33.25846307692308,169.97186127769618
13,7.366408348083496,207.08537197367474,2022-05-31 13:00:00,2022-05-31,Tuesday,0,2.53,4.64,28.521539615384626,295.37626379588863
14,9.829778671264648,348.73481536726894,2022-05-31 14:00:00,2022-05-31,Tuesday,0,2.53,4.64,28.508714230769233,401.0336906348944
15,0.0032358169555664067,347.45162833508846,2022-05-31 15:00:00,2022-05-31,Tuesday,0,2.53,4.64,34.019104999999996,306.61560974102105
16,0.0,237.3690276534158,2022-05-31 16:00:00,2022-05-31,Tuesday,0,2.53,4.64,32.231666794871806,275.2320846065912
17,0.05754756927490234,145.790543922118,2022-05-31 17:00:00,2022-05-31,Tuesday,0,2.53,4.64,32.26346153846155,144.51456897172304
8,7.381516933441162,78.91129710695114,2022-06-01 08:00:00,2022-06-01,Wednesday,0,2.53,4.64,10.682692269358972,80.61090508637608
9,0.0,146.75736746308283,2022-06-01 09:00:00,2022-06-01,Wednesday,0,2.53,4.64,13.7728205,148.03325928404607
10,10.0,133.02921014418263,2022-06-01 10:00:00,2022-06-01,Wednesday,0,2.53,4.64,23.574230782051284,117.35612287528203
11,3.792301654815674,238.45979143238836,2022-06-01 11:00:00,2022-06-01,Wednesday,0,2.53,4.64,28.296410397435903,202.7949040329613
12,10.0,83.12300234542334,2022-06-01 12:00:00,2022-06-01,Wednesday,0,2.53,4.64,27.889871641025646,141.791934322691
13,5.245208740234375e-06,370.5818529001646,2022-06-01 13:00:00,2022-06-01,Wednesday,0,2.53,4.64,30.102948858974358,295.6839826753197
14,9.997992515563963,431.54679520173426,2022-06-01 14:00:00,2022-06-01,Wednesday,0,2.53,4.64,28.945896025641034,400.33882297247675
15,1.430511474609375e-06,442.90693904291106,2022-06-01 15:00:00,2022-06-01,Wednesday,0,2.53,4.64,30.784873076923077,317.32390848588597
16,0.0,327.1639185409132,2022-06-01 16:00:00,2022-06-01,Wednesday,0,2.53,4.64,28.578076923076917,299.8729463584186
17,0.0009260177612304688,196.2278200472857,2022-06-01 17:00:00,2022-06-01,Wednesday,0,2.53,4.64,33.72666666666667,140.39070300911823
8,9.69620132446289,63.9711788520523,2022-06-02 08:00:00,2022-06-02,Thursday,0,2.53,4.64,8.531474358974357,67.1447074405905
9,0.0,161.3170163698305,2022-06-02 09:00:00,2022-06-02,Thursday,0,2.53,4.64,11.331923076923076,116.9176638389593
10,10.0,116.04990275140261,2022-06-02 10:00:00,2022-06-02,Thursday,0,2.53,4.64,26.189486910256417,92.35470974506512
11,0.9611272811889648,276.2617703940608,2022-06-02 11:00:00,2022-06-02,Thursday,0,2.53,4.64,29.64820411525641,210.65763932827602
12,10.0,84.5702376059574,2022-06-02 12:00:00,2022-06-02,Thursday,0,2.53,4.64,29.592628205128197,155.27740078637655
13,0.005330085754394531,363.4422109255967,2022-06-02 13:00:00,2022-06-02,Thursday,0,2.53,4.64,30.13596256410257,242.72272296976448
14,9.99836254119873,388.75425541060144,2022-06-02 14:00:00,2022-06-02,Thursday,0,2.53,4.64,30.004745256410256,355.9155752916807
15,10.0,318.1310180660725,2022-06-02 15:00:00,2022-06-02,Thursday,0,2.53,4.64,34.311729487307694,325.527708347146
16,0.0,309.3400930416615,2022-06-02 16:00:00,2022-06-02,Thursday,0,2.53,4.64,31.939422948717947,251.33797186946344
17,9.253474235534668,85.5895041073136,2022-06-02 17:00:00,2022-06-02,Thursday,0,2.53,4.64,30.698589743589746,102.45737877225197
8,6.166181564331055,73.02951574492646,2022-06-03 08:00:00,2022-06-03,Friday,0,2.53,4.64,7.930641000000001,92.77244774010853
9,0.0,140.6197485840538,2022-06-03 09:00:00,2022-06-03,Friday,0,2.53,4.64,10.78589743602564,158.09135132240763
10,10.0,108.70810125998274,2022-06-03 10:00:00,2022-06-03,Friday,0,2.53,4.64,18.938846153846153,127.90637100584361
11,0.8594694137573242,280.6004906988208,2022-06-03 11:00:00,2022-06-03,Friday,0,2.53,4.64,22.847948717948714,285.2356459252953
12,9.999364852905273,85.40585206419028,2022-06-03 12:00:00,2022-06-03,Friday,0,2.53,4.64,26.524358974358975,194.2717542531702
13,10.0,212.67267998484533,2022-06-03 13:00:00,2022-06-03,Friday,0,2.53,4.64,24.315000012820516,318.3100306501703
14,0.0,412.3834454877622,2022-06-03 14:00:00,2022-06-03,Friday,0,2.53,4.64,25.474807807692304,445.04259579530526
15,0.26740407943725586,424.4795779514636,2022-06-03 15:00:00,2022-06-03,Friday,0,2.53,4.64,26.893204987179484,408.02718305453783
16,0.0,319.6855934204228,2022-06-03 16:00:00,2022-06-03,Friday,0,2.53,4.64,26.57064103846153,312.80055340645265
17,10.0,79.25892062528195,2022-06-03 17:00:00,2022-06-03,Friday,0,2.53,4.64,26.405970256410257,157.1045987617905
8,0.1438589096069336,100.00603097205179,2022-06-04 08:00:00,2022-06-04,Saturday,0,2.53,4.64,6.5605127821794875,64.19965492907203
9,0.0,159.8625412448876,2022-06-04 09:00:00,2022-06-04,Saturday,0,2.53,4.64,6.4612820769230765,99.71510777730539
10,10.0,126.32710143644557,2022-06-04 10:00:00,2022-06-04,Saturday,0,2.53,4.64,6.5220512948717975,76.96075347168686
11,0.2386417388916016,318.33714610017387,2022-06-04 11:00:00,2022-06-04,Saturday,0,2.53,4.64,7.012564089743587,190.71056521477473
12,0.0,253.66986055180408,2022-06-04 12:00:00,2022-06-04,Saturday,0,2.53,4.64,10.323203846153847,174.47266666331427
13,9.82205581665039,223.92122362778557,2022-06-04 13:00:00,2022-06-04,Saturday,0,2.53,4.64,8.487565384615385,245.99706272890944
14,0.0013403892517089846,524.9608922748424,2022-06-04 14:00:00,2022-06-04,Saturday,0,2.53,4.64,10.878719089743589,318.1746454829901
15,0.035536766052246094,488.74585390594075,2022-06-04 15:00:00,2022-06-04,Saturday,0,2.53,4.64,10.176409115384617,285.3812346996378
16,0.0,325.46996081740855,2022-06-04 16:00:00,2022-06-04,Saturday,0,2.53,4.64,11.0275641025641,214.3331005095797
17,0.17204809188842773,178.92506503970188,2022-06-04 17:00:00,2022-06-04,Saturday,0,2.53,4.64,11.056923076923082,120.77923124051215
8,0.11324453353881835,52.384602455439136,2022-06-05 08:00:00,2022-06-05,Sunday,0,2.53,4.64,6.526794897435898,78.39000338717948
9,0.0,101.21626735738761,2022-06-05 09:00:00,2022-06-05,Sunday,0,2.53,4.64,6.171538461538463,135.7688521655219
10,10.0,89.58233086881883,2022-06-05 10:00:00,2022-06-05,Sunday,0,2.53,4.64,6.655641012820514,109.34085393307623
11,0.37212610244750977,216.9294177954318,2022-06-05 11:00:00,2022-06-05,Sunday,0,2.53,4.64,6.773974371794874,236.16427701334518
12,9.999953269958496,72.06683556189554,2022-06-05 12:00:00,2022-06-05,Sunday,0,2.53,4.64,7.644743602564103,131.85781679046212
13,10.0,170.9144650091701,2022-06-05 13:00:00,2022-06-05,Sunday,0,2.53,4.64,7.025129461538459,330.69215734338377
14,2.765655517578125e-05,364.32006513008014,2022-06-05 14:00:00,2022-06-05,Sunday,0,2.53,4.64,7.214229512820514,398.75941359576376
15,0.0,355.04455842514074,2022-06-05 15:00:00,2022-06-05,Sunday,0,2.53,4.64,7.133589743589742,386.67809098068983
16,0.0,242.75611291465313,2022-06-05 16:00:00,2022-06-05,Sunday,0,2.53,4.64,5.554230756410253,287.9870271190645
17,2.384185791015625e-06,130.9769329306256,2022-06-05 17:00:00,2022-06-05,Sunday,0,2.53,4.64,7.786860256410253,107.80568750319935
8,0.03237199783325195,80.37275241181021,2022-06-06 08:00:00,2022-06-06,Monday,0,2.53,3.61,5.949807653846153,79.42254645385783
9,0.0,144.01072864907016,2022-06-06 09:00:00,2022-06-06,Monday,0,2.53,3.61,11.048076935897436,140.2043667314148
10,10.0,109.68034847776694,2022-06-06 10:00:00,2022-06-06,Monday,0,2.53,3.61,20.65320498717949,110.3093766996468
11,0.9191594123840332,260.5631265963463,2022-06-06 11:00:00,2022-06-06,Monday,0,2.53,3.61,27.24794871794872,257.47168375976327
12,0.0,243.68389118221864,2022-06-06 12:00:00,2022-06-06,Monday,0,2.53,3.61,28.968846038461535,234.04500837265175
13,10.0,193.8054822198418,2022-06-06 13:00:00,2022-06-06,Monday,0,2.53,3.61,26.78608985897436,299.28927367526404
14,0.00010251998901367188,457.8723791231269,2022-06-06 14:00:00,2022-06-06,Monday,0,2.53,3.61,26.64153858974359,399.10605172792526
15,0.0,415.73728962350077,2022-06-06 15:00:00,2022-06-06,Monday,0,2.53,3.61,27.686538461538458,326.60281906576864
16,0.0,292.03594148148966,2022-06-06 16:00:00,2022-06-06,Monday,0,2.53,3.61,29.074935897435896,292.46983576184215
17,2.002716064453125e-05,154.368796929599,2022-06-06 17:00:00,2022-06-06,Monday,0,2.53,3.61,30.389999999999997,75.62446712407814
8,0.3795509338378906,55.54227640956031,2022-06-07 08:00:00,2022-06-07,Tuesday,0,2.53,3.61,9.958076923076925,62.520430259545286
9,0.0,122.45639327099627,2022-06-07 09:00:00,2022-06-07,Tuesday,0,2.53,3.61,14.314487166666666,122.23799746198112
