hour,iteration,timestamp,reward,actions,price_signal
21,1018,2012-10-18,-2.487006192122296,-0.1947757,1.1478464054739
22,1018,2012-10-18,-2.487006192122296,-0.6543013,0.9364573432500001
23,1018,2012-10-18,-2.487006192122296,-6.8499765,0.38206165799999997
0,1019,2012-10-19,-2.670940826206496,1.6992922,0.30153157102760997
1,1019,2012-10-19,-2.670940826206496,2.2050328,0.28079231947239003
2,1019,2012-10-19,-2.670940826206496,0.53098494,0.27852277747239
3,1019,2012-10-19,-2.670940826206496,0.6870176,0.27806721247238997
4,1019,2012-10-19,-2.670940826206496,-4.177051,0.28124719425
5,1019,2012-10-19,-2.670940826206496,4.176307,0.26641372177760997
6,1019,2012-10-19,-2.670940826206496,8.2820425,0.26459629349999997
7,1019,2012-10-19,-2.670940826206496,-0.12024504,0.26323512052761
8,1019,2012-10-19,-2.670940826206496,-0.22319698,1.001785146
9,1019,2012-10-19,-2.670940826206496,-0.7507081,0.4773649300322999
10,1019,2012-10-19,-2.670940826206496,-3.055627,0.39492127949999994
11,1019,2012-10-19,-2.670940826206496,-0.49774176,1.195577232177
12,1019,2012-10-19,-2.670940826206496,-5.8931046,-0.019207518000000093
13,1019,2012-10-19,-2.670940826206496,2.99395,0.44522610732299994
14,1019,2012-10-19,-2.670940826206496,0.85194576,1.0495440871769999
15,1019,2012-10-19,-2.670940826206496,0.46674734,0.8295578311770001
16,1019,2012-10-19,-2.670940826206496,-1.8429759,1.257110993823
17,1019,2012-10-19,-2.670940826206496,0.55297023,1.45908144
18,1019,2012-10-19,-2.670940826206496,-0.04098189,1.436414914677
19,1019,2012-10-19,-2.670940826206496,3.4751234,1.429951684677
20,1019,2012-10-19,-2.670940826206496,-1.7533698,1.3732837574999999
21,1019,2012-10-19,-2.670940826206496,-0.07195079,1.1478464054739
22,1019,2012-10-19,-2.670940826206496,-0.29110208,0.9364573432500001
23,1019,2012-10-19,-2.670940826206496,-5.3842244,0.38206165799999997
0,1020,2012-10-20,-1.528000626121415,5.4544034,0.30153157102760997
1,1020,2012-10-20,-1.528000626121415,1.1259382,0.28079231947239003
2,1020,2012-10-20,-1.528000626121415,2.433116,0.27852277747239
3,1020,2012-10-20,-1.528000626121415,1.0423826,0.27806721247238997
4,1020,2012-10-20,-1.528000626121415,-5.155705,0.28124719425
5,1020,2012-10-20,-1.528000626121415,4.130553,0.26641372177760997
6,1020,2012-10-20,-1.528000626121415,8.369546,0.26459629349999997
7,1020,2012-10-20,-1.528000626121415,0.1987808,0.26323512052761
8,1020,2012-10-20,-1.528000626121415,0.42525324,1.001785146
9,1020,2012-10-20,-1.528000626121415,-0.65972936,0.4773649300322999
